county,povr_whole_white_numerator,povr_whole_white_denominator,povr_whole_white_estimate,povr_whole_white_ll_95ci,povr_whole_white_ul_95ci,povr_whole_white_se,povr_whole_white_rse,povr_whole_white_ca_rr,povr_whole_cont_native_numerator,povr_whole_cont_native_denominator,povr_whole_cont_native_estimate,povr_whole_cont_native_ll_95ci,povr_whole_cont_native_ul_95ci,povr_whole_cont_native_se,povr_whole_cont_native_rse,povr_whole_cont_native_ca_rr,povr_whole_asian_numerator,povr_whole_asian_denominator,povr_whole_asian_estimate,povr_whole_asian_ll_95ci,povr_whole_asian_ul_95ci,povr_whole_asian_se,povr_whole_asian_rse,povr_whole_asian_ca_rr,povr_whole_black_numerator,povr_whole_black_denominator,povr_whole_black_estimate,povr_whole_black_ll_95ci,povr_whole_black_ul_95ci,povr_whole_black_se,povr_whole_black_rse,povr_whole_black_ca_rr,povr_whole_latine_numerator,povr_whole_latine_denominator,povr_whole_latine_estimate,povr_whole_latine_ll_95ci,povr_whole_latine_ul_95ci,povr_whole_latine_se,povr_whole_latine_rse,povr_whole_latine_ca_rr,povr_whole_island_native_numerator,povr_whole_island_native_denominator,povr_whole_island_native_estimate,povr_whole_island_native_ll_95ci,povr_whole_island_native_ul_95ci,povr_whole_island_native_se,povr_whole_island_native_rse,povr_whole_island_native_ca_rr,povr_whole_multiracial_numerator,povr_whole_multiracial_denominator,povr_whole_multiracial_estimate,povr_whole_multiracial_ll_95ci,povr_whole_multiracial_ul_95ci,povr_whole_multiracial_se,povr_whole_multiracial_rse,povr_whole_multiracial_ca_rr,povr_whole_other_race_numerator,povr_whole_other_race_denominator,povr_whole_other_race_estimate,povr_whole_other_race_ll_95ci,povr_whole_other_race_ul_95ci,povr_whole_other_race_se,povr_whole_other_race_rse,povr_whole_other_race_ca_rr,povr_whole_total_numerator,povr_whole_total_denominator,povr_whole_total_estimate,povr_whole_total_ll_95ci,povr_whole_total_ul_95ci,povr_whole_total_se,povr_whole_total_rse,povr_whole_total_ca_rr,povr_geotypevalue,county_fips,povr_region_code,povr_kids_asian_numerator,povr_kids_asian_denominator,povr_kids_asian_estimate,povr_kids_asian_ll_95ci,povr_kids_asian_ul_95ci,povr_kids_asian_se,povr_kids_asian_rse,povr_kids_asian_ca_rr,povr_kids_cont_native_numerator,povr_kids_cont_native_denominator,povr_kids_cont_native_estimate,povr_kids_cont_native_ll_95ci,povr_kids_cont_native_ul_95ci,povr_kids_cont_native_se,povr_kids_cont_native_rse,povr_kids_cont_native_ca_rr,povr_kids_black_numerator,povr_kids_black_denominator,povr_kids_black_estimate,povr_kids_black_ll_95ci,povr_kids_black_ul_95ci,povr_kids_black_se,povr_kids_black_rse,povr_kids_black_ca_rr,povr_kids_latine_numerator,povr_kids_latine_denominator,povr_kids_latine_estimate,povr_kids_latine_ll_95ci,povr_kids_latine_ul_95ci,povr_kids_latine_se,povr_kids_latine_rse,povr_kids_latine_ca_rr,povr_kids_island_native_numerator,povr_kids_island_native_denominator,povr_kids_island_native_estimate,povr_kids_island_native_ll_95ci,povr_kids_island_native_ul_95ci,povr_kids_island_native_se,povr_kids_island_native_rse,povr_kids_island_native_ca_rr,povr_kids_white_numerator,povr_kids_white_denominator,povr_kids_white_estimate,povr_kids_white_ll_95ci,povr_kids_white_ul_95ci,povr_kids_white_se,povr_kids_white_rse,povr_kids_white_ca_rr,povr_kids_multiracial_numerator,povr_kids_multiracial_denominator,povr_kids_multiracial_estimate,povr_kids_multiracial_ll_95ci,povr_kids_multiracial_ul_95ci,povr_kids_multiracial_se,povr_kids_multiracial_rse,povr_kids_multiracial_ca_rr,povr_kids_other_race_numerator,povr_kids_other_race_denominator,povr_kids_other_race_estimate,povr_kids_other_race_ll_95ci,povr_kids_other_race_ul_95ci,povr_kids_other_race_se,povr_kids_other_race_rse,povr_kids_other_race_ca_rr,povr_kids_total_numerator,povr_kids_total_denominator,povr_kids_total_estimate,povr_kids_total_ll_95ci,povr_kids_total_ul_95ci,povr_kids_total_se,povr_kids_total_rse,povr_kids_total_ca_rr
Orange,218478,1304780,16.7444320115268,16.2819846903194,17.2068793327342,0.235942510820125,1.4090804074913,0.731043256520858,2412.0,6275.0,38.4382470119522,30.0000745103747,46.8764195135297,4.30519005182527,11.2002767724725,0.868587491549992,154299.0,580637.0,26.5740901802675,25.6841969768408,27.4639833836942,0.454027144605466,1.70853316717726,0.996098702504733,14480.0,46766.0,30.9626651841081,26.9534240068311,34.9719063613851,2.04553121289643,6.60644424739741,0.697816490949668,504038.0,1050201.0,47.9944315421524,46.758628090698,49.2302349936068,0.630511965027764,1.31371899774248,0.922957449835099,3846.0,8805.0,43.679727427598,31.5277909327674,55.8316639224286,6.19996759940337,14.1941535914578,1.09768317235596,16294.0,76012.0,21.4360890385729,18.796611302234,24.0755667749118,1.34667231445862,6.28226684464394,0.726443033916101,1529.0,5042.0,30.3252677508925,15.2372810944014,45.4132544073836,7.69795237576079,25.384614701495,0.852327551900084,915376,3078518,29.7343072218516,29.2069979768666,30.2616164668366,0.269035329074002,0.90479770410218,0.822871148220322,6059.0,6059.0,14.0,30691.0,116447.0,26.3561963811863,24.6597089493804,28.0526838129922,0.865554812145859,3.28406572643279,0.939796962106814,365.0,1238.0,29.4830371567044,10.5984635805876,48.3676107328211,9.6349865184269,32.679762492637,0.549277058966236,3390.0,9145.0,37.0694368507381,27.6485835260189,46.4902901754574,4.80655781873431,12.9663632012759,0.635886316086678,194467.0,339837.0,57.2236101425095,55.6436753392741,58.8035449457449,0.806089185324169,1.40866538010567,0.933205096166647,905.0,1553.0,58.2743077913715,41.9623531406237,74.5862624421194,8.3224258422183,14.2814666662597,1.10708689051431,33017.0,216411.0,15.2566181940844,13.7631799462842,16.7500564418846,0.761958289693987,4.99428038377095,0.614052370855005,6768.0,35525.0,19.0513722730471,14.6352321418461,23.4675124042482,2.25313272000054,11.8266164122369,0.675801605030817,303.0,1129.0,26.8379096545616,9.71393520035516,43.961884108768,8.73672166030939,32.5536592557403,0.710901841353405,269906.0,721285.0,37.4201598535946,36.4371065232004,38.4032131839888,0.501557821629695,1.34034120536103,0.80966419517986
Placer,50820,270244,18.8052278681488,17.7008888693878,19.9095668669098,0.563438264673988,2.99617887443048,0.82101530890296,335.0,1341.0,24.9813571961223,12.8903847102699,37.0723296819747,6.16886351319001,24.6938685707099,0.564502704188023,3995.0,23891.0,16.7217780754259,13.4021385286656,20.0414176221862,1.6936936463063,10.1286695629296,0.62679630164242,1374.0,4868.0,28.2251437962202,19.2857665791587,37.1645210132817,4.56090674339874,16.1590203980095,0.636120007218801,19824.0,48855.0,40.5772182990482,35.4487532097427,45.7056833883536,2.61656382107421,6.44835681389127,0.780320648027662,,,,,,,,,2887.0,12847.0,22.4721724916323,17.8363416545258,27.1080033287388,2.36521981485027,10.5251052862423,0.761554644325835,,,,,,,,,79523,362987,21.9079471165634,20.7428346574034,23.0730595757234,0.594445132224496,2.71337669870067,0.606283424209337,6061.0,6061.0,8.0,875.0,5896.0,14.8405698778833,7.92568076993944,21.7554589858272,3.52800464691014,23.7727033122082,0.529178121359136,46.0,181.0,25.414364640884,0.0,60.8768381988499,18.0930987540642,71.1924103149049,0.473476575403151,280.0,1034.0,27.0793036750484,11.7839087522362,42.3746985978606,7.80377291980215,28.8182185681265,0.464516327168754,7626.0,16666.0,45.7578303132125,39.2875536421521,52.2281069842729,3.30116156686755,7.21441891862243,0.74622066541197,47.0,47.0,100.0,,,,,1.89978557013118,10866.0,55101.0,19.7201502695051,17.0221767666053,22.4181237724049,1.37651709331622,6.98025661318031,0.793701780601798,1200.0,6181.0,19.4143342501213,12.0244947939623,26.8041737062804,3.77032625314237,19.4203221422275,0.688676808095266,14.0,14.0,100.0,,,,,2.64887187751813,20954.0,85120.0,24.6170112781955,22.3632666806233,26.8707558757677,1.14986969263886,4.67103694938531,0.532641033664078
Plumas,5121,15785,32.4421919543871,27.4126026619607,37.4717812468135,2.56611698593186,7.90981382990322,1.41638997600417,,,,,,,,,,,,,,,,,,,,,,,,,766.0,1507.0,50.8294625082946,26.0240445969538,75.6348804196354,12.6558254649698,24.8986017959654,0.97747654437664,,,,,,,,,,,,,,,,,,,,,,,,,6628,18571,35.6900543858704,30.8033322422494,40.5767765294914,2.49322558348012,6.98577132027902,0.987691282444418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverside,216575,858217,25.2354590971747,24.5061197426052,25.9647984517443,0.372111915596709,1.47455972234866,1.10175204423165,4539.0,10015.0,45.3220169745382,35.7101540665919,54.9338798824845,4.90401168772769,10.8203738824835,1.0241397591222,37359.0,135298.0,27.6123815577466,25.3065569583131,29.9182061571801,1.17644112215996,4.2605565177333,1.03501784091786,52624.0,131653.0,39.9717439025317,37.2565300178745,42.6869577871889,1.38531320645775,3.46573121712112,0.900857271211904,543209.0,1064288.0,51.0396621966986,49.7634684316596,52.3158559617376,0.651119267877049,1.27571233792211,0.981518791823515,3440.0,5864.0,58.6630286493861,44.6221909450695,72.7038663537027,7.16369270628396,12.2115971016422,1.47421751874718,17719.0,54018.0,32.8020289533119,29.7247882279246,35.8792696786992,1.57002077825884,4.78635263840995,1.11162093927531,1345.0,3447.0,39.019437191761,26.8110874071903,51.2277869763317,6.22874989008709,15.9631976737027,1.09668747697022,876810,2262800,38.7488951741206,38.0606373017278,39.4371530465134,0.351151975710626,0.906224484937448,1.0723420467239,6065.0,6065.0,14.0,7187.0,28190.0,25.4948563320326,21.6746231103527,29.3150895537125,1.94909858248974,7.64506595803336,0.90908370022987,1760.0,2709.0,64.968623108158,51.1654210330646,78.7718251832514,7.04245003831296,10.8397711101078,1.21038324634815,17911.0,33713.0,53.1278735206004,47.7411514542515,58.5145955869492,2.74832758487186,5.17304270385713,0.911351524183213,221285.0,372764.0,59.3632968848923,58.2047108337943,60.5218829359903,0.591115332192858,0.995758933906675,0.968099199618336,541.0,1274.0,42.4646781789639,17.6326782185371,67.2966781393907,12.6693877349116,29.8351201003279,0.8067378284466,43429.0,149771.0,28.9969353212571,27.0332577813726,30.9606128611416,1.00187629585945,3.45511097900402,1.16707625864631,8020.0,24369.0,32.9106651893799,27.7255253336825,38.0958050450774,2.64547951821297,8.03836538395658,1.1674266839602,171.0,663.0,25.7918552036199,5.33574149429884,46.247968912941,10.4367927088373,40.4654594500533,0.683193199178885,300304.0,613453.0,48.9530575284496,48.0409683321541,49.8651467247451,0.465351630763009,0.95060789715242,1.05920279551019
Sacramento,191305,678805,28.1826150367189,27.3507147005375,29.0145153729003,0.424438947031323,1.50603109923733,1.23042159086279,2266.0,6235.0,36.3432237369687,29.5120000743064,43.174447399631,3.48531819523586,9.59000836156028,0.821246336512643,81567.0,215603.0,37.8320338770796,35.5226255881617,40.1414421659975,1.17826953516218,3.11447578787465,1.41808956026109,67688.0,134574.0,50.2979773210278,47.7423427677743,52.8536118742813,1.30389518023139,2.59234118284569,1.13358323087899,164675.0,321186.0,51.2709146724951,49.1838368430432,53.357992501947,1.0648356272714,2.07688049661935,0.985965895132609,6750.0,14516.0,46.5004133370074,37.7779228382353,55.2229038357795,4.45025025447558,9.57034558429149,1.16856775977452,28290.0,68874.0,41.0750065336702,38.0817025521388,44.0683105152016,1.52719590894458,3.71806613759805,1.39198210600592,2209.0,4927.0,44.8345849401258,34.9557980154372,54.7133718648144,5.04019741055542,11.2417621737468,1.26012908892945,544750,1444720,37.7062683426546,36.891969195768,38.5205674895412,0.415458748411522,1.10182939514474,1.04348825397963,6067.0,6067.0,8.0,23504.0,51380.0,45.7454262358895,41.845438491839,49.6454139799399,1.98978966533187,4.34970188073314,1.63116908012791,417.0,1094.0,38.1170018281536,17.5979117548196,58.6360919014876,10.4689235068031,27.4652333727639,0.710130186028608,23709.0,35829.0,66.1726534371599,61.8731829706714,70.4721239036483,2.19360738086146,3.31497569905458,1.13512069226372,66722.0,113865.0,58.5974619066438,55.931376407696,61.2635474055916,1.3602477035448,2.32134235730537,0.955609929844124,2726.0,3894.0,70.005136106831,59.2836116313315,80.7266605823305,5.47016554872424,7.81394887994578,1.32994747410827,43889.0,122649.0,35.7842297939649,33.2679687404514,38.3004908474783,1.28380665995584,3.58763250556914,1.44025306687719,13274.0,30162.0,44.0090179696307,40.0534315279281,47.9646044113332,2.01815634780743,4.58577909918395,1.56111405275424,1233.0,1977.0,62.3672230652504,45.3475660629241,79.3868800675767,8.68349847057466,13.9231763798265,1.65202783256442,175474.0,360850.0,48.6279617569627,47.2221910470645,50.033732466861,0.717229954029719,1.47493320327584,1.05216866184515
San Benito,3974,20927,18.9898217613609,15.5007696561125,22.4788738666093,1.78012862512674,9.37411971263899,0.829074472733345,,,,,,,,,315.0,1431.0,22.0125786163522,7.9153955838397,36.1097616488647,7.19244032271046,32.6742288945989,0.825115774417498,,,,,,,,,13096.0,33176.0,39.4743187846636,33.1706950354993,45.7779425338279,3.21613456590017,8.14740992351131,0.759111326643644,,,,,,,,,249.0,983.0,25.3306205493388,13.320404401081,37.3408366975966,6.12766130013154,24.1907271406799,0.858423978820358,,,,,,,,,17744,57210,31.015556720853,27.083911778865,34.947201662841,2.00594129693267,6.46753277713695,0.858328616206164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Bernardino,191830,636067,30.1587725821336,29.179232620647,31.1383125436202,0.499765286472769,1.65711414518519,1.31669842882324,3405.0,6890.0,49.4194484760523,36.6455176216859,62.1933793304187,6.51731166039102,13.1877466490732,1.11672925074473,37297.0,135028.0,27.6216784666884,25.1378414134636,30.1055155199132,1.26726380266572,4.58793191801879,1.03536632468048,78507.0,161205.0,48.7001023541453,45.4634119141575,51.9367927941331,1.65137267346317,3.39090185366439,1.09757135994552,538441.0,1048363.0,51.3601681860195,50.1088344137285,52.6115019583105,0.638435598107648,1.24305589458999,0.987682285817619,3012.0,6317.0,47.6808611682761,31.1589778649021,64.2027444716501,8.42953229763982,17.6790688991337,1.19823272786241,16661.0,44144.0,37.7423885465748,33.6241397104417,41.8606373827079,2.10114736537404,5.56707576358392,1.27904372825088,1628.0,3765.0,43.2403718459495,30.4860273055329,55.9947163863661,6.50731864306967,15.049173643217,1.21532184254574,870781,2041779,42.648151440484,41.8287937410887,43.4675091398793,0.418039642548634,0.980205773120116,1.18025058002747,6071.0,6071.0,14.0,8853.0,29385.0,30.1276161306789,25.6898588956253,34.5653733657325,2.26416185461917,7.51523733175018,1.07427648912737,717.0,1625.0,44.1230769230769,18.204637526911,70.0415163192429,13.2236935694724,29.9700168066844,0.822025010382539,28395.0,45316.0,62.6599876423338,58.6406479851679,66.6793272994998,2.05068349855407,3.27271609158218,1.07486468889066,226574.0,363355.0,62.3560980308514,60.8448833002515,63.8673127614512,0.77102792377543,1.23649161529311,1.01690592946755,717.0,1471.0,48.7423521414004,24.4223369043753,73.0623673784255,12.4081710392985,25.4566521601229,0.926000172524851,43379.0,115862.0,37.4402306191849,34.9920038455175,39.8884573928523,1.24909529268743,3.3362382443429,1.50690422245625,7535.0,18648.0,40.4064779064779,34.4069978256801,46.4059579872757,3.06095922489684,7.57541707045471,1.43332260959869,389.0,1002.0,38.8223552894212,11.1121341764494,66.5325764023929,14.1378679147815,36.4168217239359,1.02835445145165,316559.0,576664.0,54.8948781266041,53.6463004764192,56.1434557767889,0.637029413359596,1.16045327924841,1.187766634129
San Diego,335539,1474022,22.7635001377184,22.1923199582118,23.334680317225,0.291418458931956,1.28020057183159,0.993829068614271,3904.0,11005.0,35.474784189005,30.0665916647555,40.8829767132545,2.75928190012732,7.77814992594804,0.801622243658095,84772.0,358068.0,23.6748327133394,22.5423208280412,24.8073445986376,0.577812186376641,2.44061782135034,0.887423425893431,58414.0,143745.0,40.6372395561585,37.984408965141,43.290070147176,1.3534849954171,3.33065190992281,0.915855781159118,513016.0,1039080.0,49.3721368903261,48.1765895729015,50.5676842077507,0.609973121134987,1.23546024043878,0.949451427863733,4453.0,13087.0,34.0261328035455,26.1962386511895,41.8560269559015,3.99484395528367,11.740517144127,0.855085770869587,27507.0,98788.0,27.8444750374539,25.9936995560481,29.6952505188597,0.944273204798892,3.39124082436009,0.943615455581061,1661.0,5408.0,30.7137573964497,23.7236566133019,37.7038581795975,3.56637795058562,11.6116628276743,0.863246513317219,1029266,3143203,32.7457692042162,32.2205898697332,33.2709485386992,0.267948640042346,0.818269494209487,0.906210745163381,6073.0,6073.0,9.0,18107.0,68467.0,26.4463172039085,23.9925531838354,28.9000812239815,1.2519204184046,4.73381760020476,0.943010448385028,1275.0,2751.0,46.3467829880044,31.0188012320553,61.6747647439534,7.82039885507604,16.8736605884817,0.863453263545764,17955.0,33081.0,54.2758683232067,49.3648023660612,59.1869342803522,2.50564589650282,4.61650080212808,0.931044140201507,195218.0,333250.0,58.5800450112528,57.2771645276721,59.8829254948335,0.664734940602407,1.13474638074231,0.95532589436475,1396.0,2738.0,50.9861212563915,36.0878753471457,65.8843671656374,7.60114587206421,14.9082646115414,0.968626974398513,58652.0,242278.0,24.2085538100859,22.5016716878363,25.9154359323356,0.870858225637586,3.59731619025819,0.97435222360209,11349.0,43299.0,26.2107669923093,23.0737618882044,29.3477720964141,1.60051280821676,6.10631809701096,0.929763911419187,556.0,1429.0,38.9083275017495,21.3337069545895,56.4829480489095,8.96664313630613,23.0455630247868,1.03063174520649,304508.0,727293.0,41.8686829104639,40.9995532581697,42.737812562758,0.44343349606845,1.05910543452425,0.905917387434277
San Francisco,60071,341161,17.6078156647448,16.8264033826801,18.3892279468095,0.3986797357473,2.2642202947726,0.768737625433513,639.0,1438.0,44.4367176634214,29.4193987848031,59.4540365420397,7.66189738705016,17.2422667332991,1.00413468689102,86173.0,279075.0,30.8780793693452,29.3838261062298,32.3723326324606,0.762374113834368,2.46898165107778,1.15742870544188,21667.0,43517.0,49.7897373440265,45.8111200881889,53.7683545998641,2.02990676318243,4.07695816741634,1.12212884750461,47766.0,125407.0,38.0887829228034,35.4937714093177,40.6837944362891,1.32398546606412,3.47605085924513,0.732466763834426,1744.0,3271.0,53.3170284316723,37.250844118073,69.3832127452716,8.19703281306088,15.3741366579829,1.33987111083695,6847.0,29160.0,23.4807956104252,20.8394229928772,26.1221682279732,1.34763909058569,5.73932465042775,0.795735657344365,1613.0,3915.0,41.2005108556833,29.4400156736256,52.961006037741,6.00025264390698,14.5635394301896,1.15798913444462,226520,826944,27.3924231870598,26.6290178004912,28.1558285736284,0.389492544167659,1.42189882767164,0.75806153990055,6075.0,6075.0,1.0,10313.0,34693.0,29.7264577868734,25.559734616398,33.8931809573488,2.12587916860989,7.15147154044245,1.05997217194216,51.0,85.0,60.0,1.79351083838422,100.0,29.6971883477632,49.4953139129386,1.11781643671266,4462.0,6835.0,65.2816386247257,57.3278268925691,73.2354503568822,4.05806721028394,6.21624593955418,1.11983629156082,11601.0,26407.0,43.9315333055629,38.7876657157794,49.0754008953464,2.62442223968545,5.97389174065801,0.716437335237448,646.0,664.0,97.289156626506,90.7238804516001,100.0,3.3496307014826,3.4429640646818,1.84828535889268,2966.0,33350.0,8.89355322338831,6.70616001215055,11.0809464346261,1.11601694450906,12.5486058999923,0.357950062895606,1511.0,11365.0,13.2952045754509,8.67427408897318,17.9161350619287,2.35761759514172,17.7328418059468,0.471615401900166,578.0,1195.0,48.3682008368201,18.6297704839726,78.1066311896676,15.1726685473712,31.3690984673158,1.28121166962802,32128.0,114594.0,28.0363718868353,26.2023610441838,29.8703827294867,0.93571981767933,3.33752106533694,0.606626122612277
San Joaquin,61640,237974,25.901989292948,24.4878513027378,27.3161272831582,0.721498974597053,2.78549638190719,1.13085201039068,919.0,2240.0,41.0267857142857,30.0698967171398,51.9836747114316,5.59024948833975,13.6258529421992,0.927080594462329,42557.0,100493.0,42.3482232593315,38.7144739356916,45.9819725829714,1.85395373655096,4.37787844178903,1.58737363935506,22952.0,45719.0,50.2023228854524,45.6580216354129,54.7466241354919,2.31852104593853,4.61835411725617,1.13142743317294,150772.0,279793.0,53.8869807321842,51.5967242517344,56.177237212634,1.16849820431113,2.16842396518467,1.03627418260405,999.0,3405.0,29.3392070484581,14.3847806902843,44.2936334066319,7.62980936641519,26.0055063990428,0.737302079568651,9326.0,24011.0,38.8405314230977,33.9635438424529,43.7175190037425,2.48825896971675,6.40634635662331,1.3162584571811,409.0,971.0,42.1215242018538,21.1163930430959,63.1266553606117,10.7169036524275,25.442820162609,1.18387530491663,289574,694606,41.6889574809316,40.4828729812098,42.8950419806534,0.615349234551933,1.47604850716977,1.15370571960836,6077.0,6077.0,10.0,13829.0,26920.0,51.3707280832095,46.8414301806311,55.9000259857879,2.31086627682573,4.49841059889714,1.83175347062892,115.0,313.0,36.741214057508,3.58994468059555,69.8924834344204,16.9139129474043,46.0352587177178,0.68449888297101,8215.0,12550.0,65.4581673306773,59.0898058118667,71.8265288494879,3.24916404020949,4.96372595308937,1.12286445163142,64272.0,104290.0,61.628152267715,58.9202461994823,64.3360583359478,1.38158472869016,2.24180780674473,1.00503455864352,449.0,1047.0,42.8844317096466,15.6960992163152,70.072764202978,13.8715982108834,32.3464662066701,0.814712245452626,13404.0,43749.0,30.6384145923335,26.8039954551278,34.4728337295393,1.95633629449275,6.38523996924524,1.23314294690522,4819.0,10389.0,46.385600154009,37.6499578895445,55.1212424184736,4.45696033901254,9.60849988835884,1.64541758909124,17.0,204.0,8.33333333333333,0.0,26.151234610986,9.09076595798603,109.089191495832,0.220739323126511,105120.0,199462.0,52.7017677552617,51.0722969319887,54.3312385785346,0.831362664935162,1.57748534887079,1.1403140590812
San Luis Obispo,48102,184365,26.0906354242942,24.6089876306954,27.572283217893,0.755942751836104,2.897371947991,1.13908809042579,362.0,985.0,36.751269035533,14.6568670815631,58.8456709895029,11.2726540581479,30.6728294123638,0.830466919392204,2705.0,8321.0,32.5081120057685,25.9569750550651,39.0592489564719,3.34241681158338,10.2817930828781,1.21852857313885,1628.0,3419.0,47.6162620649313,31.8792786292645,63.3532455005981,8.02907318146267,16.8620400536983,1.07314446959638,28209.0,57262.0,49.2630365687541,44.6513776543368,53.8746954831714,2.35288720123332,4.77617167985474,0.947353372915716,,,,,,,,,1887.0,6156.0,30.6530214424951,22.8171055630833,38.4889373219069,3.99791626500603,13.0424867659656,1.0387936836478,,,,,,,,,83083,261011,31.831225503906,30.3354975884105,33.3269534194015,0.763126487497726,2.39741472537425,0.880901541920238,6079.0,6079.0,11.0,419.0,1548.0,27.0671834625323,8.17863261035216,45.9557343147124,9.63701574090823,35.6040581549545,0.965149007959043,113.0,173.0,65.3179190751445,11.7430046037739,100.0,27.3341400364136,41.8478427106154,1.21689072590106,320.0,550.0,58.1818181818182,26.9527895274536,89.4108468361828,15.9331778848799,27.3851494896373,0.998046508659724,10502.0,18827.0,55.7815902692941,48.6112231791499,62.9519573594383,3.65835055619602,6.55834754537255,0.909688574033442,,,,,,,,,7175.0,27839.0,25.7731958762887,21.354578427905,30.1918133246723,2.25439665733858,8.74705903047368,1.03732634788501,466.0,1870.0,24.9197860962567,12.6131774127749,37.2263947797385,6.27888198136825,25.196371899482,0.883969469469682,,,,,,,,,18995.0,50941.0,37.2882354095915,33.5844500076859,40.992020811497,1.88968642954364,5.06778185877245,0.806809731190495
San Mateo,36586,302993,12.0748664160558,11.3881898647878,12.7615429673238,0.350345179218366,2.90144144992376,0.527175222233345,335.0,849.0,39.4581861012956,20.1444689333117,58.7719032692795,9.85393733060401,24.9731128169636,0.891635013328785,28146.0,195037.0,14.431107943621,13.2551991481861,15.6070167390559,0.599953467058605,4.15736247973811,0.540933209785695,6893.0,17791.0,38.7443089202406,32.5524290036926,44.9361888367886,3.15912240640202,8.15377146848953,0.87319413668785,74922.0,187922.0,39.8686689158268,37.1372524935391,42.6000853381145,1.39357980728965,3.49542597028223,0.766694881229156,3741.0,10156.0,36.8353682552186,23.8115295591283,49.8592069513089,6.64481566127056,18.0392269061384,0.925682605238544,3362.0,25564.0,13.1513065248005,10.9277227707293,15.3748902788717,1.13448150717919,8.62637871788484,0.445681812323388,893.0,2625.0,34.0190476190476,20.4325263204092,47.605568917686,6.93189862175427,20.3765217044848,0.956145608121196,154878,742937,20.8467205160061,20.0170095748453,21.6764314571669,0.423321908755514,2.03064030349756,0.576914898996791,6081.0,6081.0,1.0,4646.0,35889.0,12.9454707570565,10.7160145800464,15.1749269340665,1.13747764133167,8.78668425952478,0.461603560489812,118.0,227.0,51.9823788546256,8.53334431276343,95.4314133964877,22.1678747662562,42.6449794232216,0.968445958385415,1390.0,2935.0,47.3594548551959,32.2429818727373,62.4759278376545,7.71248621554009,16.2849978723814,0.812400506676276,27266.0,55216.0,49.3806143146914,45.6074179747633,53.1538106546195,1.92510017343269,3.89849377159317,0.8053011827731,1501.0,2708.0,55.4283604135894,39.221941897541,71.6347789296378,8.2685808755349,14.9175996075606,1.05301999289767,5280.0,51769.0,10.1991539338214,7.85917675735049,12.5391311102923,1.19386590636271,11.7055386565324,0.410498222745492,1483.0,13005.0,11.4033064206075,8.2662068347252,14.5404060064897,1.60056101320523,14.0359379478989,0.404504865647253,219.0,755.0,29.0066225165563,0.149771863223418,57.8634731698892,14.7228829863943,50.7569710261539,0.768348266458902,41903.0,162504.0,25.785826810417,24.0467449427614,27.5249086780725,0.887286667171204,3.44098590940957,0.557930826409817
Santa Barbara,43945,194996,22.5363597201994,21.3612091290853,23.7115103113135,0.599566628119429,2.66044132931565,0.983912370908652,844.0,1698.0,49.7055359246172,31.2020296398164,68.209042209418,9.4405644310208,18.9929838908452,1.1231939570888,5866.0,18660.0,31.4362272240086,27.6003812494241,35.2720731985931,1.95706427274718,6.22550619322577,1.17835022524048,2504.0,6429.0,38.9485145434749,30.3605762478519,47.5364528390979,4.3816011712362,11.2497260103345,0.877796390744154,100637.0,186331.0,54.0097997649344,51.0149225148163,57.0046770150525,1.52799859699901,2.82911361206537,1.03863605538003,163.0,534.0,30.5243445692884,5.92257685422867,55.1261122843481,12.5519223036019,41.1210215344995,0.767084900803042,2651.0,8854.0,29.9412694827197,25.3829919710714,34.499546994368,2.32565179165731,7.76737871117835,1.01467327380417,,,,,,,,,156752,417866,37.512504008462,35.9607535110211,39.0642545059029,0.791709437469861,2.11052143384315,1.03812599418418,6083.0,6083.0,12.0,1045.0,2807.0,37.2283576772355,24.8829473718062,49.5737679826648,6.29867872725985,16.9190346291085,1.32747142050689,44.0,130.0,33.8461538461538,0.0,68.1456016083683,17.4997182460278,51.7037129996276,0.630563118145602,526.0,1174.0,44.8040885860307,24.8327927022333,64.775384469828,10.1894366754068,22.7422027698244,0.768565946963528,40596.0,63964.0,63.4669501594647,59.6221661001354,67.311734218794,1.96162452006598,3.09078113118289,1.03502175377378,37.0,86.0,43.0232558139535,0.0,100.0,30.0230475137106,69.7832996264624,0.817349605754113,5668.0,27062.0,20.9444978198212,17.0611386313363,24.827857008306,1.98130570841065,9.45979094583788,0.842979641950757,842.0,3650.0,23.0684931506849,15.9067291980621,30.2302571033077,3.65396120031776,15.839618029881,0.81829930534352,,,,,,,,,48758.0,98913.0,49.2938238654171,46.4110333590616,52.1766143717726,1.47081148283442,2.98376422744168,1.06657599495788
