,year,zip_code,causes_of_death,count
149904,2015,94558,HYP,<11
149905,2015,94558,INJ,29
149906,2015,94558,LIV,<11
149907,2015,94558,NEP,16
149908,2015,94558,OTH,139
149909,2015,94558,PNF,13
149910,2015,94558,STK,34
149911,2015,94558,SUI,<11
149912,2015,94559,ALZ,<11
149913,2015,94559,CAN,42
149914,2015,94559,CLD,<11
149915,2015,94559,DIA,<11
149916,2015,94559,HOM,<11
149917,2015,94559,HTD,41
149918,2015,94559,HYP,0
149919,2015,94559,INJ,14
149920,2015,94559,LIV,<11
149921,2015,94559,NEP,<11
149922,2015,94559,OTH,43
149923,2015,94559,PNF,<11
149924,2015,94559,STK,<11
149925,2015,94559,SUI,<11
149926,2015,94560,ALZ,<11
149927,2015,94560,CAN,68
149928,2015,94560,CLD,15
149929,2015,94560,DIA,<11
149930,2015,94560,HOM,<11
149931,2015,94560,HTD,43
149932,2015,94560,HYP,<11
149933,2015,94560,INJ,<11
149934,2015,94560,LIV,<11
149935,2015,94560,NEP,<11
149936,2015,94560,OTH,48
149937,2015,94560,PNF,<11
149938,2015,94560,STK,15
149939,2015,94560,SUI,<11
149940,2015,94561,ALZ,11
149941,2015,94561,CAN,49
149942,2015,94561,CLD,14
149943,2015,94561,DIA,19
149944,2015,94561,HOM,<11
149945,2015,94561,HTD,43
149946,2015,94561,HYP,<11
149947,2015,94561,INJ,<11
149948,2015,94561,LIV,<11
149949,2015,94561,NEP,<11
149950,2015,94561,OTH,34
149951,2015,94561,PNF,<11
149952,2015,94561,STK,14
149953,2015,94561,SUI,<11
149954,2015,94563,ALZ,12
149955,2015,94563,CAN,30
149956,2015,94563,CLD,<11
149957,2015,94563,DIA,0
149958,2015,94563,HOM,0
149959,2015,94563,HTD,30
149960,2015,94563,HYP,<11
149961,2015,94563,INJ,<11
149962,2015,94563,LIV,0
149963,2015,94563,NEP,<11
149964,2015,94563,OTH,41
149965,2015,94563,PNF,<11
149966,2015,94563,STK,11
149967,2015,94563,SUI,<11
149968,2015,94564,ALZ,<11
149969,2015,94564,CAN,35
149970,2015,94564,CLD,<11
149971,2015,94564,DIA,<11
149972,2015,94564,HOM,<11
149973,2015,94564,HTD,39
149974,2015,94564,HYP,<11
149975,2015,94564,INJ,<11
149976,2015,94564,LIV,<11
149977,2015,94564,NEP,<11
149978,2015,94564,OTH,29
149979,2015,94564,PNF,<11
149980,2015,94564,STK,15
149981,2015,94564,SUI,<11
149982,2015,94565,ALZ,19
149983,2015,94565,CAN,135
149984,2015,94565,CLD,34
149985,2015,94565,DIA,25
149986,2015,94565,HOM,<11
149987,2015,94565,HTD,109
149988,2015,94565,HYP,<11
149989,2015,94565,INJ,31
149990,2015,94565,LIV,<11
149991,2015,94565,NEP,<11
149992,2015,94565,OTH,125
149993,2015,94565,PNF,<11
149994,2015,94565,STK,40
149995,2015,94565,SUI,11
149996,2015,94566,ALZ,23
149997,2015,94566,CAN,55
149998,2015,94566,CLD,21
149999,2015,94566,DIA,<11
150000,2015,94566,HOM,<11
150001,2015,94566,HTD,42
150002,2015,94566,HYP,<11
150003,2015,94566,INJ,<11
150004,2015,94566,LIV,<11
150005,2015,94566,NEP,<11
150006,2015,94566,OTH,66
150007,2015,94566,PNF,<11
150008,2015,94566,STK,18
150009,2015,94566,SUI,<11
150010,2015,94567,ALZ,0
150011,2015,94567,CAN,<11
150012,2015,94567,CLD,0
150013,2015,94567,DIA,0
150014,2015,94567,HOM,0
150015,2015,94567,HTD,<11
150016,2015,94567,HYP,0
150017,2015,94567,INJ,0
150018,2015,94567,LIV,0
150019,2015,94567,NEP,0
150020,2015,94567,OTH,0
150021,2015,94567,PNF,0
150022,2015,94567,STK,<11
150023,2015,94567,SUI,0
150024,2015,94568,ALZ,<11
150025,2015,94568,CAN,44
150026,2015,94568,CLD,<11
150027,2015,94568,DIA,<11
150028,2015,94568,HOM,<11
150029,2015,94568,HTD,30
150030,2015,94568,HYP,<11
150031,2015,94568,INJ,<11
150032,2015,94568,LIV,<11
150033,2015,94568,NEP,<11
150034,2015,94568,OTH,30
150035,2015,94568,PNF,<11
150036,2015,94568,STK,16
150037,2015,94568,SUI,<11
150038,2015,94569,ALZ,0
150039,2015,94569,CAN,<11
150040,2015,94569,CLD,0
150041,2015,94569,DIA,0
150042,2015,94569,HOM,0
150043,2015,94569,HTD,0
150044,2015,94569,HYP,0
150045,2015,94569,INJ,0
150046,2015,94569,LIV,0
150047,2015,94569,NEP,0
150048,2015,94569,OTH,0
150049,2015,94569,PNF,0
150050,2015,94569,STK,0
150051,2015,94569,SUI,0
150052,2015,94571,ALZ,<11
150053,2015,94571,CAN,34
150054,2015,94571,CLD,<11
150055,2015,94571,DIA,<11
150056,2015,94571,HOM,0
150057,2015,94571,HTD,19
150058,2015,94571,HYP,<11
150059,2015,94571,INJ,<11
150060,2015,94571,LIV,<11
150061,2015,94571,NEP,<11
150062,2015,94571,OTH,20
150063,2015,94571,PNF,<11
150064,2015,94571,STK,<11
150065,2015,94571,SUI,<11
150066,2015,94572,ALZ,<11
150067,2015,94572,CAN,19
150068,2015,94572,CLD,<11
150069,2015,94572,DIA,<11
150070,2015,94572,HOM,<11
150071,2015,94572,HTD,11
150072,2015,94572,HYP,0
150073,2015,94572,INJ,<11
150074,2015,94572,LIV,0
150075,2015,94572,NEP,0
150076,2015,94572,OTH,17
150077,2015,94572,PNF,0
150078,2015,94572,STK,<11
150079,2015,94572,SUI,<11
150080,2015,94573,ALZ,0
150081,2015,94573,CAN,0
150082,2015,94573,CLD,<11
150083,2015,94573,DIA,0
150084,2015,94573,HOM,0
150085,2015,94573,HTD,0
150086,2015,94573,HYP,0
150087,2015,94573,INJ,0
150088,2015,94573,LIV,0
150089,2015,94573,NEP,0
150090,2015,94573,OTH,0
150091,2015,94573,PNF,0
150092,2015,94573,STK,0
150093,2015,94573,SUI,0
150094,2015,94574,ALZ,<11
150095,2015,94574,CAN,14
150096,2015,94574,CLD,<11
150097,2015,94574,DIA,<11
150098,2015,94574,HOM,0
150099,2015,94574,HTD,24
150100,2015,94574,HYP,<11
150101,2015,94574,INJ,<11
150102,2015,94574,LIV,<11
150103,2015,94574,NEP,<11
150104,2015,94574,OTH,21
150105,2015,94574,PNF,<11
150106,2015,94574,STK,<11
150107,2015,94574,SUI,<11
150108,2015,94576,ALZ,<11
150109,2015,94576,CAN,0
150110,2015,94576,CLD,0
150111,2015,94576,DIA,0
150112,2015,94576,HOM,0
150113,2015,94576,HTD,0
150114,2015,94576,HYP,0
150115,2015,94576,INJ,0
150116,2015,94576,LIV,0
150117,2015,94576,NEP,0
150118,2015,94576,OTH,0
150119,2015,94576,PNF,0
150120,2015,94576,STK,0
150121,2015,94576,SUI,0
150122,2015,94577,ALZ,25
150123,2015,94577,CAN,79
150124,2015,94577,CLD,20
150125,2015,94577,DIA,<11
150126,2015,94577,HOM,<11
150127,2015,94577,HTD,66
150128,2015,94577,HYP,<11
150129,2015,94577,INJ,<11
150130,2015,94577,LIV,<11
150131,2015,94577,NEP,<11
150132,2015,94577,OTH,81
150133,2015,94577,PNF,13
150134,2015,94577,STK,34
150135,2015,94577,SUI,<11
150136,2015,94578,ALZ,18
150137,2015,94578,CAN,63
150138,2015,94578,CLD,12
150139,2015,94578,DIA,<11
150140,2015,94578,HOM,<11
150141,2015,94578,HTD,62
150142,2015,94578,HYP,<11
150143,2015,94578,INJ,19
150144,2015,94578,LIV,<11
150145,2015,94578,NEP,<11
150146,2015,94578,OTH,51
150147,2015,94578,PNF,<11
150148,2015,94578,STK,11
150149,2015,94578,SUI,<11
150150,2015,94579,ALZ,11
150151,2015,94579,CAN,45
150152,2015,94579,CLD,16
150153,2015,94579,DIA,<11
150154,2015,94579,HOM,0
150155,2015,94579,HTD,28
150156,2015,94579,HYP,<11
150157,2015,94579,INJ,<11
150158,2015,94579,LIV,<11
150159,2015,94579,NEP,<11
150160,2015,94579,OTH,28
150161,2015,94579,PNF,<11
150162,2015,94579,STK,11
150163,2015,94579,SUI,<11
150164,2015,94580,ALZ,14
150165,2015,94580,CAN,51
150166,2015,94580,CLD,<11
150167,2015,94580,DIA,<11
150168,2015,94580,HOM,0
150169,2015,94580,HTD,38
150170,2015,94580,HYP,<11
150171,2015,94580,INJ,<11
150172,2015,94580,LIV,<11
150173,2015,94580,NEP,<11
150174,2015,94580,OTH,40
150175,2015,94580,PNF,<11
150176,2015,94580,STK,22
150177,2015,94580,SUI,<11
150178,2015,94582,ALZ,<11
150179,2015,94582,CAN,27
150180,2015,94582,CLD,<11
150181,2015,94582,DIA,<11
150182,2015,94582,HOM,0
150183,2015,94582,HTD,<11
150184,2015,94582,HYP,<11
150185,2015,94582,INJ,<11
150186,2015,94582,LIV,0
150187,2015,94582,NEP,<11
150188,2015,94582,OTH,20
150189,2015,94582,PNF,0
150190,2015,94582,STK,<11
150191,2015,94582,SUI,<11
150192,2015,94583,ALZ,13
150193,2015,94583,CAN,45
150194,2015,94583,CLD,<11
150195,2015,94583,DIA,<11
150196,2015,94583,HOM,0
150197,2015,94583,HTD,35
150198,2015,94583,HYP,<11
150199,2015,94583,INJ,<11
150200,2015,94583,LIV,<11
150201,2015,94583,NEP,<11
150202,2015,94583,OTH,31
150203,2015,94583,PNF,<11
150204,2015,94583,STK,15
150205,2015,94583,SUI,0
150206,2015,94585,ALZ,11
150207,2015,94585,CAN,38
150208,2015,94585,CLD,<11
150209,2015,94585,DIA,13
150210,2015,94585,HOM,<11
150211,2015,94585,HTD,43
150212,2015,94585,HYP,0
150213,2015,94585,INJ,<11
150214,2015,94585,LIV,<11
150215,2015,94585,NEP,<11
150216,2015,94585,OTH,34
150217,2015,94585,PNF,<11
150218,2015,94585,STK,<11
150219,2015,94585,SUI,<11
150220,2015,94586,ALZ,0
150221,2015,94586,CAN,<11
150222,2015,94586,CLD,<11
150223,2015,94586,DIA,0
150224,2015,94586,HOM,0
150225,2015,94586,HTD,0
150226,2015,94586,HYP,0
150227,2015,94586,INJ,0
150228,2015,94586,LIV,0
150229,2015,94586,NEP,0
150230,2015,94586,OTH,<11
150231,2015,94586,PNF,0
150232,2015,94586,STK,0
150233,2015,94586,SUI,0
150234,2015,94587,ALZ,15
150235,2015,94587,CAN,101
150236,2015,94587,CLD,26
150237,2015,94587,DIA,14
150238,2015,94587,HOM,<11
150239,2015,94587,HTD,73
150240,2015,94587,HYP,<11
150241,2015,94587,INJ,21
150242,2015,94587,LIV,<11
150243,2015,94587,NEP,<11
150244,2015,94587,OTH,95
150245,2015,94587,PNF,14
150246,2015,94587,STK,29
150247,2015,94587,SUI,<11
150248,2015,94588,ALZ,<11
150249,2015,94588,CAN,33
150250,2015,94588,CLD,<11
150251,2015,94588,DIA,<11
150252,2015,94588,HOM,0
150253,2015,94588,HTD,25
150254,2015,94588,HYP,<11
150255,2015,94588,INJ,<11
150256,2015,94588,LIV,<11
150257,2015,94588,NEP,0
150258,2015,94588,OTH,33
150259,2015,94588,PNF,<11
150260,2015,94588,STK,<11
150261,2015,94588,SUI,<11
150262,2015,94589,ALZ,15
150263,2015,94589,CAN,44
150264,2015,94589,CLD,12
150265,2015,94589,DIA,18
150266,2015,94589,HOM,<11
150267,2015,94589,HTD,48
150268,2015,94589,HYP,<11
150269,2015,94589,INJ,11
150270,2015,94589,LIV,<11
150271,2015,94589,NEP,<11
150272,2015,94589,OTH,61
150273,2015,94589,PNF,<11
150274,2015,94589,STK,16
150275,2015,94589,SUI,<11
150276,2015,94590,ALZ,13
150277,2015,94590,CAN,76
150278,2015,94590,CLD,16
150279,2015,94590,DIA,25
150280,2015,94590,HOM,<11
150281,2015,94590,HTD,70
150282,2015,94590,HYP,11
150283,2015,94590,INJ,26
150284,2015,94590,LIV,<11
150285,2015,94590,NEP,<11
150286,2015,94590,OTH,56
150287,2015,94590,PNF,<11
150288,2015,94590,STK,12
150289,2015,94590,SUI,<11
150290,2015,94591,ALZ,32
150291,2015,94591,CAN,76
150292,2015,94591,CLD,20
150293,2015,94591,DIA,21
150294,2015,94591,HOM,<11
150295,2015,94591,HTD,90
150296,2015,94591,HYP,11
150297,2015,94591,INJ,24
150298,2015,94591,LIV,<11
150299,2015,94591,NEP,<11
150300,2015,94591,OTH,80
150301,2015,94591,PNF,<11
150302,2015,94591,STK,29
150303,2015,94591,SUI,<11
150304,2015,94592,ALZ,0
150305,2015,94592,CAN,<11
150306,2015,94592,CLD,<11
150307,2015,94592,DIA,0
150308,2015,94592,HOM,0
150309,2015,94592,HTD,0
150310,2015,94592,HYP,0
150311,2015,94592,INJ,<11
150312,2015,94592,LIV,0
150313,2015,94592,NEP,0
150314,2015,94592,OTH,0
150315,2015,94592,PNF,0
150316,2015,94592,STK,0
150317,2015,94592,SUI,0
150318,2015,94595,ALZ,39
150319,2015,94595,CAN,96
150320,2015,94595,CLD,21
150321,2015,94595,DIA,<11
150322,2015,94595,HOM,0
150323,2015,94595,HTD,109
150324,2015,94595,HYP,<11
150325,2015,94595,INJ,11
150326,2015,94595,LIV,<11
150327,2015,94595,NEP,<11
150328,2015,94595,OTH,116
150329,2015,94595,PNF,<11
150330,2015,94595,STK,43
150331,2015,94595,SUI,<11
150332,2015,94596,ALZ,11
150333,2015,94596,CAN,39
150334,2015,94596,CLD,<11
150335,2015,94596,DIA,<11
150336,2015,94596,HOM,0
150337,2015,94596,HTD,26
150338,2015,94596,HYP,<11
150339,2015,94596,INJ,<11
150340,2015,94596,LIV,<11
150341,2015,94596,NEP,<11
150342,2015,94596,OTH,42
150343,2015,94596,PNF,<11
150344,2015,94596,STK,13
150345,2015,94596,SUI,<11
150346,2015,94597,ALZ,<11
150347,2015,94597,CAN,28
150348,2015,94597,CLD,<11
150349,2015,94597,DIA,<11
150350,2015,94597,HOM,<11
150351,2015,94597,HTD,31
150352,2015,94597,HYP,<11
150353,2015,94597,INJ,<11
150354,2015,94597,LIV,0
150355,2015,94597,NEP,<11
150356,2015,94597,OTH,30
150357,2015,94597,PNF,<11
150358,2015,94597,STK,17
150359,2015,94597,SUI,<11
150360,2015,94598,ALZ,28
150361,2015,94598,CAN,63
150362,2015,94598,CLD,15
150363,2015,94598,DIA,0
150364,2015,94598,HOM,<11
150365,2015,94598,HTD,41
150366,2015,94598,HYP,<11
150367,2015,94598,INJ,<11
150368,2015,94598,LIV,<11
150369,2015,94598,NEP,<11
150370,2015,94598,OTH,68
150371,2015,94598,PNF,<11
150372,2015,94598,STK,24
150373,2015,94598,SUI,<11
150374,2015,94599,ALZ,<11
150375,2015,94599,CAN,37
150376,2015,94599,CLD,<11
150377,2015,94599,DIA,<11
150378,2015,94599,HOM,0
150379,2015,94599,HTD,30
150380,2015,94599,HYP,<11
150381,2015,94599,INJ,<11
150382,2015,94599,LIV,0
150383,2015,94599,NEP,<11
150384,2015,94599,OTH,35
150385,2015,94599,PNF,<11
150386,2015,94599,STK,<11
150387,2015,94599,SUI,<11
150388,2015,94601,ALZ,14
150389,2015,94601,CAN,75
150390,2015,94601,CLD,13
150391,2015,94601,DIA,19
150392,2015,94601,HOM,11
150393,2015,94601,HTD,59
150394,2015,94601,HYP,<11
150395,2015,94601,INJ,20
150396,2015,94601,LIV,<11
150397,2015,94601,NEP,<11
150398,2015,94601,OTH,60
150399,2015,94601,PNF,<11
150400,2015,94601,STK,21
150401,2015,94601,SUI,<11
150402,2015,94602,ALZ,14
150403,2015,94602,CAN,52
150404,2015,94602,CLD,<11
150405,2015,94602,DIA,<11
150406,2015,94602,HOM,<11
150407,2015,94602,HTD,43
150408,2015,94602,HYP,<11
150409,2015,94602,INJ,<11
150410,2015,94602,LIV,<11
150411,2015,94602,NEP,<11
150412,2015,94602,OTH,41
150413,2015,94602,PNF,<11
150414,2015,94602,STK,16
150415,2015,94602,SUI,<11
150416,2015,94603,ALZ,<11
150417,2015,94603,CAN,39
150418,2015,94603,CLD,<11
150419,2015,94603,DIA,<11
150420,2015,94603,HOM,11
150421,2015,94603,HTD,43
150422,2015,94603,HYP,<11
150423,2015,94603,INJ,22
150424,2015,94603,LIV,<11
150425,2015,94603,NEP,<11
150426,2015,94603,OTH,48
150427,2015,94603,PNF,<11
150428,2015,94603,STK,<11
150429,2015,94603,SUI,<11
150430,2015,94605,ALZ,16
150431,2015,94605,CAN,84
150432,2015,94605,CLD,19
150433,2015,94605,DIA,11
150434,2015,94605,HOM,17
150435,2015,94605,HTD,46
150436,2015,94605,HYP,<11
150437,2015,94605,INJ,15
150438,2015,94605,LIV,<11
150439,2015,94605,NEP,<11
150440,2015,94605,OTH,66
150441,2015,94605,PNF,<11
150442,2015,94605,STK,27
150443,2015,94605,SUI,<11
150444,2015,94606,ALZ,13
150445,2015,94606,CAN,63
150446,2015,94606,CLD,<11
150447,2015,94606,DIA,<11
150448,2015,94606,HOM,<11
150449,2015,94606,HTD,39
150450,2015,94606,HYP,0
150451,2015,94606,INJ,23
150452,2015,94606,LIV,<11
150453,2015,94606,NEP,<11
150454,2015,94606,OTH,52
150455,2015,94606,PNF,<11
150456,2015,94606,STK,23
150457,2015,94606,SUI,<11
150458,2015,94607,ALZ,<11
150459,2015,94607,CAN,57
150460,2015,94607,CLD,<11
150461,2015,94607,DIA,<11
150462,2015,94607,HOM,<11
150463,2015,94607,HTD,44
150464,2015,94607,HYP,<11
150465,2015,94607,INJ,19
150466,2015,94607,LIV,<11
150467,2015,94607,NEP,<11
150468,2015,94607,OTH,35
150469,2015,94607,PNF,<11
150470,2015,94607,STK,16
150471,2015,94607,SUI,<11
150472,2015,94608,ALZ,12
150473,2015,94608,CAN,42
150474,2015,94608,CLD,<11
150475,2015,94608,DIA,<11
150476,2015,94608,HOM,<11
150477,2015,94608,HTD,44
150478,2015,94608,HYP,<11
150479,2015,94608,INJ,<11
150480,2015,94608,LIV,<11
150481,2015,94608,NEP,<11
150482,2015,94608,OTH,34
150483,2015,94608,PNF,<11
150484,2015,94608,STK,14
150485,2015,94608,SUI,<11
150486,2015,94609,ALZ,12
150487,2015,94609,CAN,36
150488,2015,94609,CLD,<11
150489,2015,94609,DIA,<11
150490,2015,94609,HOM,<11
150491,2015,94609,HTD,29
150492,2015,94609,HYP,<11
150493,2015,94609,INJ,11
150494,2015,94609,LIV,<11
150495,2015,94609,NEP,<11
150496,2015,94609,OTH,38
150497,2015,94609,PNF,<11
150498,2015,94609,STK,<11
150499,2015,94609,SUI,<11
150500,2015,94610,ALZ,13
150501,2015,94610,CAN,54
150502,2015,94610,CLD,<11
150503,2015,94610,DIA,<11
150504,2015,94610,HOM,<11
150505,2015,94610,HTD,37
150506,2015,94610,HYP,<11
150507,2015,94610,INJ,<11
150508,2015,94610,LIV,0
150509,2015,94610,NEP,<11
150510,2015,94610,OTH,39
150511,2015,94610,PNF,<11
150512,2015,94610,STK,12
150513,2015,94610,SUI,<11
150514,2015,94611,ALZ,17
150515,2015,94611,CAN,60
150516,2015,94611,CLD,11
150517,2015,94611,DIA,<11
150518,2015,94611,HOM,0
150519,2015,94611,HTD,56
150520,2015,94611,HYP,<11
150521,2015,94611,INJ,16
150522,2015,94611,LIV,<11
150523,2015,94611,NEP,<11
150524,2015,94611,OTH,66
150525,2015,94611,PNF,<11
150526,2015,94611,STK,27
150527,2015,94611,SUI,<11
150528,2015,94612,ALZ,11
150529,2015,94612,CAN,30
150530,2015,94612,CLD,<11
150531,2015,94612,DIA,<11
150532,2015,94612,HOM,<11
150533,2015,94612,HTD,39
150534,2015,94612,HYP,<11
150535,2015,94612,INJ,13
150536,2015,94612,LIV,<11
150537,2015,94612,NEP,<11
150538,2015,94612,OTH,37
150539,2015,94612,PNF,<11
150540,2015,94612,STK,<11
150541,2015,94612,SUI,<11
150542,2015,94618,ALZ,<11
150543,2015,94618,CAN,27
150544,2015,94618,CLD,<11
150545,2015,94618,DIA,<11
150546,2015,94618,HOM,<11
150547,2015,94618,HTD,20
150548,2015,94618,HYP,<11
150549,2015,94618,INJ,<11
150550,2015,94618,LIV,<11
150551,2015,94618,NEP,<11
150552,2015,94618,OTH,23
150553,2015,94618,PNF,0
150554,2015,94618,STK,<11
150555,2015,94618,SUI,<11
150556,2015,94619,ALZ,15
150557,2015,94619,CAN,47
150558,2015,94619,CLD,<11
150559,2015,94619,DIA,<11
150560,2015,94619,HOM,<11
150561,2015,94619,HTD,29
150562,2015,94619,HYP,<11
150563,2015,94619,INJ,<11
150564,2015,94619,LIV,<11
150565,2015,94619,NEP,<11
150566,2015,94619,OTH,38
150567,2015,94619,PNF,<11
150568,2015,94619,STK,20
150569,2015,94619,SUI,<11
150570,2015,94621,ALZ,<11
150571,2015,94621,CAN,42
150572,2015,94621,CLD,<11
150573,2015,94621,DIA,<11
150574,2015,94621,HOM,<11
150575,2015,94621,HTD,49
150576,2015,94621,HYP,<11
150577,2015,94621,INJ,20
150578,2015,94621,LIV,<11
150579,2015,94621,NEP,<11
150580,2015,94621,OTH,46
150581,2015,94621,PNF,<11
150582,2015,94621,STK,13
150583,2015,94621,SUI,<11
150584,2015,94702,ALZ,<11
150585,2015,94702,CAN,26
150586,2015,94702,CLD,<11
150587,2015,94702,DIA,<11
150588,2015,94702,HOM,0
150589,2015,94702,HTD,28
150590,2015,94702,HYP,<11
150591,2015,94702,INJ,<11
150592,2015,94702,LIV,<11
150593,2015,94702,NEP,<11
150594,2015,94702,OTH,36
150595,2015,94702,PNF,<11
150596,2015,94702,STK,11
150597,2015,94702,SUI,<11
150598,2015,94703,ALZ,<11
150599,2015,94703,CAN,34
150600,2015,94703,CLD,<11
150601,2015,94703,DIA,<11
150602,2015,94703,HOM,0
150603,2015,94703,HTD,19
150604,2015,94703,HYP,<11
150605,2015,94703,INJ,<11
150606,2015,94703,LIV,<11
150607,2015,94703,NEP,<11
150608,2015,94703,OTH,22
150609,2015,94703,PNF,0
150610,2015,94703,STK,<11
150611,2015,94703,SUI,<11
150612,2015,94704,ALZ,<11
150613,2015,94704,CAN,16
150614,2015,94704,CLD,<11
150615,2015,94704,DIA,<11
150616,2015,94704,HOM,0
150617,2015,94704,HTD,14
150618,2015,94704,HYP,<11
150619,2015,94704,INJ,<11
150620,2015,94704,LIV,<11
150621,2015,94704,NEP,0
150622,2015,94704,OTH,<11
150623,2015,94704,PNF,<11
150624,2015,94704,STK,<11
150625,2015,94704,SUI,0
150626,2015,94705,ALZ,<11
150627,2015,94705,CAN,24
150628,2015,94705,CLD,<11
150629,2015,94705,DIA,0
150630,2015,94705,HOM,0
150631,2015,94705,HTD,18
150632,2015,94705,HYP,<11
150633,2015,94705,INJ,<11
150634,2015,94705,LIV,0
150635,2015,94705,NEP,<11
150636,2015,94705,OTH,22
150637,2015,94705,PNF,<11
150638,2015,94705,STK,<11
150639,2015,94705,SUI,<11
150640,2015,94706,ALZ,<11
150641,2015,94706,CAN,20
150642,2015,94706,CLD,<11
150643,2015,94706,DIA,<11
150644,2015,94706,HOM,<11
150645,2015,94706,HTD,18
150646,2015,94706,HYP,<11
150647,2015,94706,INJ,0
150648,2015,94706,LIV,<11
150649,2015,94706,NEP,<11
150650,2015,94706,OTH,21
150651,2015,94706,PNF,0
150652,2015,94706,STK,<11
150653,2015,94706,SUI,0
150654,2015,94707,ALZ,<11
150655,2015,94707,CAN,34
150656,2015,94707,CLD,<11
150657,2015,94707,DIA,<11
150658,2015,94707,HOM,0
150659,2015,94707,HTD,21
150660,2015,94707,HYP,<11
150661,2015,94707,INJ,<11
150662,2015,94707,LIV,<11
150663,2015,94707,NEP,0
150664,2015,94707,OTH,16
150665,2015,94707,PNF,<11
150666,2015,94707,STK,<11
150667,2015,94707,SUI,<11
150668,2015,94708,ALZ,<11
150669,2015,94708,CAN,21
150670,2015,94708,CLD,<11
150671,2015,94708,DIA,<11
150672,2015,94708,HOM,0
150673,2015,94708,HTD,16
150674,2015,94708,HYP,<11
150675,2015,94708,INJ,<11
150676,2015,94708,LIV,0
150677,2015,94708,NEP,<11
150678,2015,94708,OTH,19
150679,2015,94708,PNF,<11
150680,2015,94708,STK,<11
150681,2015,94708,SUI,0
150682,2015,94709,ALZ,<11
150683,2015,94709,CAN,15
150684,2015,94709,CLD,<11
150685,2015,94709,DIA,<11
150686,2015,94709,HOM,0
150687,2015,94709,HTD,<11
150688,2015,94709,HYP,<11
150689,2015,94709,INJ,<11
150690,2015,94709,LIV,<11
150691,2015,94709,NEP,0
150692,2015,94709,OTH,<11
150693,2015,94709,PNF,<11
150694,2015,94709,STK,<11
150695,2015,94709,SUI,<11
150696,2015,94710,ALZ,<11
150697,2015,94710,CAN,<11
150698,2015,94710,CLD,<11
150699,2015,94710,DIA,0
150700,2015,94710,HOM,0
150701,2015,94710,HTD,<11
150702,2015,94710,HYP,<11
150703,2015,94710,INJ,<11
150704,2015,94710,LIV,<11
150705,2015,94710,NEP,<11
150706,2015,94710,OTH,15
150707,2015,94710,PNF,0
150708,2015,94710,STK,<11
150709,2015,94710,SUI,0
150710,2015,94801,ALZ,<11
150711,2015,94801,CAN,30
150712,2015,94801,CLD,<11
150713,2015,94801,DIA,<11
150714,2015,94801,HOM,<11
150715,2015,94801,HTD,42
150716,2015,94801,HYP,<11
150717,2015,94801,INJ,<11
150718,2015,94801,LIV,<11
150719,2015,94801,NEP,<11
150720,2015,94801,OTH,41
150721,2015,94801,PNF,<11
150722,2015,94801,STK,13
150723,2015,94801,SUI,<11
150724,2015,94803,ALZ,13
150725,2015,94803,CAN,49
150726,2015,94803,CLD,12
150727,2015,94803,DIA,<11
150728,2015,94803,HOM,<11
150729,2015,94803,HTD,43
150730,2015,94803,HYP,<11
150731,2015,94803,INJ,<11
150732,2015,94803,LIV,0
150733,2015,94803,NEP,<11
150734,2015,94803,OTH,46
150735,2015,94803,PNF,<11
150736,2015,94803,STK,<11
150737,2015,94803,SUI,<11
150738,2015,94804,ALZ,11
150739,2015,94804,CAN,75
150740,2015,94804,CLD,<11
150741,2015,94804,DIA,18
150742,2015,94804,HOM,<11
150743,2015,94804,HTD,59
150744,2015,94804,HYP,<11
150745,2015,94804,INJ,21
150746,2015,94804,LIV,<11
150747,2015,94804,NEP,<11
150748,2015,94804,OTH,49
150749,2015,94804,PNF,<11
150750,2015,94804,STK,17
150751,2015,94804,SUI,<11
150752,2015,94805,ALZ,11
150753,2015,94805,CAN,32
150754,2015,94805,CLD,<11
150755,2015,94805,DIA,<11
150756,2015,94805,HOM,<11
150757,2015,94805,HTD,16
150758,2015,94805,HYP,0
150759,2015,94805,INJ,<11
150760,2015,94805,LIV,<11
150761,2015,94805,NEP,<11
150762,2015,94805,OTH,15
150763,2015,94805,PNF,0
150764,2015,94805,STK,<11
150765,2015,94805,SUI,<11
150766,2015,94806,ALZ,18
150767,2015,94806,CAN,85
150768,2015,94806,CLD,16
150769,2015,94806,DIA,11
150770,2015,94806,HOM,<11
150771,2015,94806,HTD,103
150772,2015,94806,HYP,14
150773,2015,94806,INJ,19
150774,2015,94806,LIV,<11
150775,2015,94806,NEP,<11
150776,2015,94806,OTH,97
150777,2015,94806,PNF,<11
150778,2015,94806,STK,18
150779,2015,94806,SUI,<11
150780,2015,94901,ALZ,15
150781,2015,94901,CAN,66
150782,2015,94901,CLD,<11
150783,2015,94901,DIA,<11
150784,2015,94901,HOM,<11
150785,2015,94901,HTD,57
150786,2015,94901,HYP,<11
150787,2015,94901,INJ,17
150788,2015,94901,LIV,<11
150789,2015,94901,NEP,<11
150790,2015,94901,OTH,56
150791,2015,94901,PNF,<11
150792,2015,94901,STK,11
150793,2015,94901,SUI,<11
150794,2015,94903,ALZ,47
150795,2015,94903,CAN,94
150796,2015,94903,CLD,20
150797,2015,94903,DIA,<11
150798,2015,94903,HOM,0
150799,2015,94903,HTD,97
150800,2015,94903,HYP,<11
150801,2015,94903,INJ,12
150802,2015,94903,LIV,<11
150803,2015,94903,NEP,<11
